"nodeID_from","nodeID_to","line","year"
52,61,"Line7",1969
52,136,"Line7",1969
71,96,"Line6",1969
2,58,"Line6",1969
2,96,"Line6",1969
57,119,"Line7",1969
119,136,"Line7",1969
11,34,"Line4",1969
36,114,"Line1",1969
114,138,"Line1",1969
13,33,"Line3",1969
4,100,"Line6",1969
97,100,"Line6",1969
12,15,"Line5",1969
12,44,"Line5",1969
13,27,"Line3",1969
4,133,"Line6",1969
9,83,"Line2",1969
86,106,"Line3",1969
15,28,"Line2",1969
15,63,"Line2",1969
15,65,"Line5",1969
59,75,"Line1",1969
98,143,"Line1",1969
55,67,"Line4",1969
1,28,"Line2",1969
36,80,"Line1",1969
30,76,"Line5",1969
58,76,NA,1969
76,80,"Line5",1969
76,97,NA,1969
37,82,"Line3",1969
34,56,"Line4",1969
56,116,"Line4",1969
7,110,"Line4",1969
44,110,"Line4",1969
51,113,"Line1",1969
3,75,"Line1",1969
3,75,"Line3",1969
27,75,"Line3",1969
63,75,NA,1969
99,135,"Line2",1969
37,86,"Line3",1969
65,97,"Line5",1969
44,116,"Line4",1969
135,139,"Line2",1969
3,7,"Line4",1969
3,53,"Line1",1969
53,80,"Line1",1969
95,113,"Line1",1969
27,61,"Line5",1969
61,83,"Line5",1969
44,80,"Line5",1969
55,89,"Line4",1969
30,83,"Line5",1969
3,111,"Line3",1969
44,111,"Line3",1969
27,46,"Line5",1970
46,49,"Line1",1970
46,51,"Line1",1970
46,97,"Line5",1970
98,131,"Line1",1970
131,138,"Line1",1970
73,75,"Line2",1970
73,83,"Line2",1970
57,101,"Line7",1970
101,140,"Line7",1970
26,49,"Line1",1970
26,59,"Line1",1970
1,112,"Line2",1970
112,139,"Line2",1970
33,103,"Line3",1970
82,103,"Line3",1970
11,35,"Line4",1970
35,89,"Line4",1970
52,61,"Line7",1970
52,136,"Line7",1970
71,96,"Line6",1970
2,58,"Line6",1970
2,96,"Line6",1970
57,119,"Line7",1970
119,136,"Line7",1970
11,34,"Line4",1970
36,114,"Line1",1970
114,138,"Line1",1970
13,33,"Line3",1970
4,100,"Line6",1970
97,100,"Line6",1970
12,15,"Line5",1970
12,44,"Line5",1970
13,27,"Line3",1970
4,133,"Line6",1970
9,45,"Line2",1970
9,83,"Line2",1970
86,106,"Line3",1970
15,28,"Line2",1970
15,63,"Line2",1970
15,65,"Line5",1970
42,45,"Line2",1970
59,75,"Line1",1970
98,143,"Line1",1970
55,67,"Line4",1970
1,28,"Line2",1970
36,80,"Line1",1970
30,76,"Line5",1970
58,76,NA,1970
76,80,"Line5",1970
76,97,NA,1970
37,82,"Line3",1970
34,56,"Line4",1970
56,116,"Line4",1970
7,110,"Line4",1970
44,110,"Line4",1970
51,113,"Line1",1970
3,75,"Line1",1970
3,75,"Line3",1970
27,75,"Line3",1970
63,75,NA,1970
99,135,"Line2",1970
37,86,"Line3",1970
65,97,"Line5",1970
44,116,"Line4",1970
135,139,"Line2",1970
3,7,"Line4",1970
3,53,"Line1",1970
53,80,"Line1",1970
95,113,"Line1",1970
27,61,"Line5",1970
61,83,"Line5",1970
44,80,"Line5",1970
55,89,"Line4",1970
30,83,"Line5",1970
3,111,"Line3",1970
44,111,"Line3",1970
27,46,"Line5",1971
46,49,"Line1",1971
46,51,"Line1",1971
46,97,"Line5",1971
98,131,"Line1",1971
131,138,"Line1",1971
73,75,"Line2",1971
73,83,"Line2",1971
57,101,"Line7",1971
101,140,"Line7",1971
26,49,"Line1",1971
26,59,"Line1",1971
1,112,"Line2",1971
112,139,"Line2",1971
33,103,"Line3",1971
82,103,"Line3",1971
11,35,"Line4",1971
35,89,"Line4",1971
52,61,"Line7",1971
52,136,"Line7",1971
71,96,"Line6",1971
2,58,"Line6",1971
2,96,"Line6",1971
57,119,"Line7",1971
119,136,"Line7",1971
11,34,"Line4",1971
36,114,"Line1",1971
114,138,"Line1",1971
13,33,"Line3",1971
4,100,"Line6",1971
97,100,"Line6",1971
12,15,"Line5",1971
12,44,"Line5",1971
13,27,"Line3",1971
4,133,"Line6",1971
9,45,"Line2",1971
9,83,"Line2",1971
86,106,"Line3",1971
15,28,"Line2",1971
15,63,"Line2",1971
15,65,"Line5",1971
42,45,"Line2",1971
59,75,"Line1",1971
98,143,"Line1",1971
55,67,"Line4",1971
1,28,"Line2",1971
36,80,"Line1",1971
30,76,"Line5",1971
58,76,NA,1971
76,80,"Line5",1971
76,97,NA,1971
37,82,"Line3",1971
34,56,"Line4",1971
56,116,"Line4",1971
7,110,"Line4",1971
44,110,"Line4",1971
51,113,"Line1",1971
3,75,"Line1",1971
3,75,"Line3",1971
27,75,"Line3",1971
63,75,NA,1971
99,135,"Line2",1971
37,86,"Line3",1971
65,97,"Line5",1971
44,116,"Line4",1971
135,139,"Line2",1971
3,7,"Line4",1971
3,53,"Line1",1971
53,80,"Line1",1971
95,113,"Line1",1971
27,61,"Line5",1971
61,83,"Line5",1971
44,80,"Line5",1971
55,89,"Line4",1971
30,83,"Line5",1971
3,111,"Line3",1971
44,111,"Line3",1971
27,46,"Line5",1972
46,49,"Line1",1972
46,51,"Line1",1972
46,97,"Line5",1972
98,131,"Line1",1972
131,138,"Line1",1972
43,73,"Line6",1972
73,75,"Line2",1972
73,76,"Line6",1972
73,83,"Line2",1972
26,43,"Line6",1972
57,101,"Line7",1972
101,140,"Line7",1972
26,49,"Line1",1972
26,59,"Line1",1972
26,117,"Line6",1972
1,112,"Line2",1972
112,139,"Line2",1972
33,103,"Line3",1972
82,103,"Line3",1972
11,35,"Line4",1972
35,89,"Line4",1972
52,61,"Line7",1972
52,136,"Line7",1972
71,96,"Line6",1972
2,58,"Line6",1972
2,96,"Line6",1972
57,119,"Line7",1972
119,136,"Line7",1972
11,34,"Line4",1972
36,114,"Line1",1972
114,138,"Line1",1972
13,33,"Line3",1972
4,100,"Line6",1972
97,100,"Line6",1972
12,15,"Line5",1972
12,44,"Line5",1972
13,27,"Line3",1972
4,133,"Line6",1972
97,117,"Line6",1972
9,45,"Line2",1972
9,83,"Line2",1972
86,106,"Line3",1972
15,28,"Line2",1972
15,63,"Line2",1972
15,65,"Line5",1972
42,45,"Line2",1972
59,75,"Line1",1972
98,143,"Line1",1972
55,67,"Line4",1972
1,28,"Line2",1972
36,80,"Line1",1972
30,76,"Line5",1972
58,76,NA,1972
76,80,"Line5",1972
37,82,"Line3",1972
34,56,"Line4",1972
56,116,"Line4",1972
7,110,"Line4",1972
44,110,"Line4",1972
51,113,"Line1",1972
3,75,"Line1",1972
3,75,"Line3",1972
27,75,"Line3",1972
63,75,NA,1972
99,135,"Line2",1972
37,86,"Line3",1972
65,97,"Line5",1972
44,116,"Line4",1972
135,139,"Line2",1972
3,7,"Line4",1972
3,53,"Line1",1972
53,80,"Line1",1972
95,113,"Line1",1972
27,61,"Line5",1972
61,83,"Line5",1972
44,80,"Line5",1972
55,89,"Line4",1972
30,83,"Line5",1972
3,111,"Line3",1972
44,111,"Line3",1972
27,46,"Line5",1973
46,49,"Line1",1973
46,51,"Line1",1973
46,97,"Line5",1973
98,131,"Line1",1973
131,138,"Line1",1973
43,73,"Line6",1973
73,75,"Line2",1973
73,76,"Line6",1973
73,83,"Line2",1973
12,126,"Line7",1973
14,126,"Line7",1973
26,43,"Line6",1973
57,101,"Line7",1973
101,140,"Line7",1973
26,49,"Line1",1973
26,59,"Line1",1973
26,117,"Line6",1973
1,112,"Line2",1973
112,139,"Line2",1973
33,103,"Line3",1973
82,103,"Line3",1973
11,35,"Line4",1973
35,89,"Line4",1973
77,92,"Line7",1973
52,61,"Line7",1973
52,136,"Line7",1973
14,92,"Line7",1973
71,96,"Line6",1973
2,58,"Line6",1973
2,96,"Line6",1973
57,119,"Line7",1973
119,136,"Line7",1973
11,34,"Line4",1973
36,114,"Line1",1973
114,138,"Line1",1973
13,33,"Line3",1973
4,100,"Line6",1973
97,100,"Line6",1973
58,76,NA,1973
12,15,"Line5",1973
12,44,"Line5",1973
12,61,NA,1973
13,27,"Line3",1973
4,133,"Line6",1973
97,117,"Line6",1973
86,106,"Line3",1973
15,28,"Line2",1973
15,63,"Line2",1973
15,65,"Line5",1973
9,45,"Line2",1973
42,45,"Line2",1973
59,75,"Line1",1973
98,143,"Line1",1973
55,67,"Line4",1973
1,28,"Line2",1973
36,80,"Line1",1973
30,76,"Line5",1973
76,80,"Line5",1973
37,82,"Line3",1973
34,56,"Line4",1973
56,116,"Line4",1973
7,110,"Line4",1973
44,110,"Line4",1973
51,113,"Line1",1973
3,75,"Line1",1973
3,75,"Line3",1973
27,75,"Line3",1973
63,75,NA,1973
99,135,"Line2",1973
37,86,"Line3",1973
65,97,"Line5",1973
44,116,"Line4",1973
135,139,"Line2",1973
3,7,"Line4",1973
3,53,"Line1",1973
53,80,"Line1",1973
44,80,"Line5",1973
44,111,"Line3",1973
95,113,"Line1",1973
27,61,"Line5",1973
61,83,"Line5",1973
55,89,"Line4",1973
9,83,"Line2",1973
30,83,"Line5",1973
3,111,"Line3",1973
27,46,"Line5",1974
46,49,"Line1",1974
46,51,"Line1",1974
46,97,"Line5",1974
98,131,"Line1",1974
131,138,"Line1",1974
43,73,"Line6",1974
73,75,"Line2",1974
73,76,"Line6",1974
73,83,"Line2",1974
12,126,"Line7",1974
14,126,"Line7",1974
26,43,"Line6",1974
57,101,"Line7",1974
101,140,"Line7",1974
26,49,"Line1",1974
26,59,"Line1",1974
26,117,"Line6",1974
1,112,"Line2",1974
112,139,"Line2",1974
33,103,"Line3",1974
82,103,"Line3",1974
11,35,"Line4",1974
35,89,"Line4",1974
77,92,"Line7",1974
52,61,"Line7",1974
52,136,"Line7",1974
14,92,"Line7",1974
71,96,"Line6",1974
2,58,"Line6",1974
2,96,"Line6",1974
57,119,"Line7",1974
119,136,"Line7",1974
11,34,"Line4",1974
36,114,"Line1",1974
114,138,"Line1",1974
13,33,"Line3",1974
4,100,"Line6",1974
97,100,"Line6",1974
58,76,NA,1974
12,15,"Line5",1974
12,44,"Line5",1974
12,61,NA,1974
13,27,"Line3",1974
4,133,"Line6",1974
97,117,"Line6",1974
86,106,"Line3",1974
15,28,"Line2",1974
15,63,"Line2",1974
15,65,"Line5",1974
9,45,"Line2",1974
42,45,"Line2",1974
59,75,"Line1",1974
98,143,"Line1",1974
55,67,"Line4",1974
1,28,"Line2",1974
36,80,"Line1",1974
30,76,"Line5",1974
76,80,"Line5",1974
37,82,"Line3",1974
34,56,"Line4",1974
56,116,"Line4",1974
7,110,"Line4",1974
44,110,"Line4",1974
51,113,"Line1",1974
3,75,"Line1",1974
3,75,"Line3",1974
27,75,"Line3",1974
63,75,NA,1974
99,135,"Line2",1974
37,86,"Line3",1974
65,97,"Line5",1974
44,116,"Line4",1974
135,139,"Line2",1974
3,7,"Line4",1974
3,53,"Line1",1974
53,80,"Line1",1974
44,80,"Line5",1974
44,111,"Line3",1974
95,113,"Line1",1974
27,61,"Line5",1974
61,83,"Line5",1974
55,89,"Line4",1974
9,83,"Line2",1974
30,83,"Line5",1974
3,111,"Line3",1974
27,46,"Line5",1975
46,49,"Line1",1975
46,51,"Line1",1975
46,97,"Line5",1975
98,131,"Line1",1975
131,138,"Line1",1975
43,73,"Line6",1975
73,75,"Line2",1975
73,76,"Line6",1975
73,83,"Line2",1975
12,126,"Line7",1975
14,126,"Line7",1975
26,43,"Line6",1975
57,101,"Line7",1975
101,140,"Line7",1975
26,49,"Line1",1975
26,59,"Line1",1975
26,117,"Line6",1975
1,112,"Line2",1975
112,139,"Line2",1975
33,103,"Line3",1975
82,103,"Line3",1975
11,35,"Line4",1975
35,89,"Line4",1975
77,92,"Line7",1975
52,61,"Line7",1975
52,136,"Line7",1975
14,92,"Line7",1975
16,39,"Line6",1975
2,58,"Line6",1975
2,96,"Line6",1975
57,119,"Line7",1975
119,136,"Line7",1975
39,71,"Line6",1975
11,34,"Line4",1975
36,114,"Line1",1975
114,138,"Line1",1975
13,33,"Line3",1975
4,100,"Line6",1975
97,100,"Line6",1975
58,76,NA,1975
12,15,"Line5",1975
12,44,"Line5",1975
12,61,NA,1975
13,27,"Line3",1975
71,96,"Line6",1975
4,133,"Line6",1975
97,117,"Line6",1975
86,106,"Line3",1975
15,28,"Line2",1975
15,63,"Line2",1975
15,65,"Line5",1975
9,45,"Line2",1975
42,45,"Line2",1975
59,75,"Line1",1975
98,143,"Line1",1975
55,67,"Line4",1975
1,28,"Line2",1975
36,80,"Line1",1975
30,76,"Line5",1975
76,80,"Line5",1975
37,82,"Line3",1975
34,56,"Line4",1975
56,116,"Line4",1975
7,110,"Line4",1975
44,110,"Line4",1975
51,113,"Line1",1975
3,75,"Line1",1975
3,75,"Line3",1975
27,75,"Line3",1975
63,75,NA,1975
99,135,"Line2",1975
37,86,"Line3",1975
65,97,"Line5",1975
44,116,"Line4",1975
135,139,"Line2",1975
3,7,"Line4",1975
3,53,"Line1",1975
53,80,"Line1",1975
44,80,"Line5",1975
44,111,"Line3",1975
95,113,"Line1",1975
27,61,"Line5",1975
61,83,"Line5",1975
55,89,"Line4",1975
9,83,"Line2",1975
30,83,"Line5",1975
3,111,"Line3",1975
27,46,"Line5",1976
46,49,"Line1",1976
46,51,"Line1",1976
46,97,"Line5",1976
98,131,"Line1",1976
131,138,"Line1",1976
43,73,"Line6",1976
73,75,"Line2",1976
73,76,"Line6",1976
73,83,"Line2",1976
12,126,"Line7",1976
14,126,"Line7",1976
26,43,"Line6",1976
43,59,"Line7",1976
43,61,"Line7",1976
57,101,"Line7",1976
101,140,"Line7",1976
26,49,"Line1",1976
26,59,"Line1",1976
26,117,"Line6",1976
105,124,"Line7",1976
108,124,"Line7",1976
1,112,"Line2",1976
112,139,"Line2",1976
33,103,"Line3",1976
82,103,"Line3",1976
11,35,"Line4",1976
35,89,"Line4",1976
77,92,"Line7",1976
77,105,"Line7",1976
90,108,"Line7",1976
52,61,"Line7",1976
52,136,"Line7",1976
14,92,"Line7",1976
16,39,"Line6",1976
2,58,"Line6",1976
2,96,"Line6",1976
57,119,"Line7",1976
119,136,"Line7",1976
39,71,"Line6",1976
11,34,"Line4",1976
36,114,"Line1",1976
114,138,"Line1",1976
13,33,"Line3",1976
4,100,"Line6",1976
97,100,"Line6",1976
58,76,NA,1976
12,15,"Line5",1976
12,23,"Line7",1976
12,44,"Line5",1976
13,27,"Line3",1976
71,96,"Line6",1976
4,133,"Line6",1976
97,117,"Line6",1976
23,59,"Line7",1976
86,106,"Line3",1976
15,28,"Line2",1976
15,63,"Line2",1976
15,65,"Line5",1976
9,45,"Line2",1976
42,45,"Line2",1976
59,75,"Line1",1976
98,143,"Line1",1976
55,67,"Line4",1976
1,28,"Line2",1976
36,80,"Line1",1976
30,76,"Line5",1976
76,80,"Line5",1976
37,82,"Line3",1976
34,56,"Line4",1976
56,116,"Line4",1976
7,110,"Line4",1976
44,110,"Line4",1976
51,113,"Line1",1976
3,75,"Line1",1976
3,75,"Line3",1976
27,75,"Line3",1976
63,75,NA,1976
99,135,"Line2",1976
37,86,"Line3",1976
65,97,"Line5",1976
44,116,"Line4",1976
135,139,"Line2",1976
3,7,"Line4",1976
3,53,"Line1",1976
53,80,"Line1",1976
44,80,"Line5",1976
44,111,"Line3",1976
95,113,"Line1",1976
27,61,"Line5",1976
61,83,"Line5",1976
55,89,"Line4",1976
9,83,"Line2",1976
30,83,"Line5",1976
3,111,"Line3",1976
27,46,"Line5",1977
46,49,"Line1",1977
46,51,"Line1",1977
46,97,"Line5",1977
98,131,"Line1",1977
131,138,"Line1",1977
43,73,"Line6",1977
73,75,"Line2",1977
73,76,"Line6",1977
73,83,"Line2",1977
12,126,"Line7",1977
14,126,"Line7",1977
26,43,"Line6",1977
43,59,"Line7",1977
43,61,"Line7",1977
57,101,"Line7",1977
101,140,"Line7",1977
26,49,"Line1",1977
26,59,"Line1",1977
26,117,"Line6",1977
105,124,"Line7",1977
108,124,"Line7",1977
1,112,"Line2",1977
112,139,"Line2",1977
33,103,"Line3",1977
82,103,"Line3",1977
11,35,"Line4",1977
35,89,"Line4",1977
77,92,"Line7",1977
77,105,"Line7",1977
90,108,"Line7",1977
52,61,"Line7",1977
52,136,"Line7",1977
14,92,"Line7",1977
16,39,"Line6",1977
2,58,"Line6",1977
2,96,"Line6",1977
57,119,"Line7",1977
119,136,"Line7",1977
39,71,"Line6",1977
11,34,"Line4",1977
36,114,"Line1",1977
114,138,"Line1",1977
13,33,"Line3",1977
4,100,"Line6",1977
97,100,"Line6",1977
58,76,NA,1977
12,15,"Line5",1977
12,23,"Line7",1977
12,44,"Line5",1977
13,27,"Line3",1977
71,96,"Line6",1977
4,133,"Line6",1977
97,117,"Line6",1977
23,59,"Line7",1977
86,106,"Line3",1977
15,28,"Line2",1977
15,63,"Line2",1977
15,65,"Line5",1977
9,45,"Line2",1977
42,45,"Line2",1977
59,75,"Line1",1977
98,143,"Line1",1977
55,67,"Line4",1977
1,28,"Line2",1977
36,80,"Line1",1977
30,76,"Line5",1977
76,80,"Line5",1977
37,82,"Line3",1977
34,56,"Line4",1977
56,116,"Line4",1977
7,110,"Line4",1977
44,110,"Line4",1977
51,113,"Line1",1977
3,75,"Line1",1977
3,75,"Line3",1977
27,75,"Line3",1977
63,75,NA,1977
99,135,"Line2",1977
37,86,"Line3",1977
65,97,"Line5",1977
44,116,"Line4",1977
135,139,"Line2",1977
3,7,"Line4",1977
3,53,"Line1",1977
53,80,"Line1",1977
44,80,"Line5",1977
44,111,"Line3",1977
95,113,"Line1",1977
27,61,"Line5",1977
61,83,"Line5",1977
55,89,"Line4",1977
9,83,"Line2",1977
30,83,"Line5",1977
3,111,"Line3",1977
27,46,"Line5",1978
46,49,"Line1",1978
46,51,"Line1",1978
46,97,"Line5",1978
98,131,"Line1",1978
131,138,"Line1",1978
43,73,"Line6",1978
73,75,"Line2",1978
73,76,"Line6",1978
73,83,"Line2",1978
12,126,"Line7",1978
14,126,"Line7",1978
26,43,"Line6",1978
43,59,"Line7",1978
43,61,"Line7",1978
57,101,"Line7",1978
101,140,"Line7",1978
26,49,"Line1",1978
26,59,"Line1",1978
26,117,"Line6",1978
105,124,"Line7",1978
108,124,"Line7",1978
1,112,"Line2",1978
112,139,"Line2",1978
33,103,"Line3",1978
82,103,"Line3",1978
11,35,"Line4",1978
35,89,"Line4",1978
77,92,"Line7",1978
77,105,"Line7",1978
90,108,"Line7",1978
52,61,"Line7",1978
52,136,"Line7",1978
14,92,"Line7",1978
16,39,"Line6",1978
2,58,"Line6",1978
2,96,"Line6",1978
57,119,"Line7",1978
119,136,"Line7",1978
39,71,"Line6",1978
11,34,"Line4",1978
36,114,"Line1",1978
114,138,"Line1",1978
13,33,"Line3",1978
4,100,"Line6",1978
97,100,"Line6",1978
58,76,NA,1978
12,15,"Line5",1978
12,23,"Line7",1978
12,44,"Line5",1978
13,27,"Line3",1978
71,96,"Line6",1978
4,133,"Line6",1978
97,117,"Line6",1978
23,59,"Line7",1978
86,106,"Line3",1978
15,28,"Line2",1978
15,63,"Line2",1978
15,65,"Line5",1978
9,45,"Line2",1978
42,45,"Line2",1978
59,75,"Line1",1978
98,143,"Line1",1978
55,67,"Line4",1978
1,28,"Line2",1978
36,80,"Line1",1978
30,76,"Line5",1978
76,80,"Line5",1978
37,82,"Line3",1978
34,56,"Line4",1978
56,116,"Line4",1978
7,110,"Line4",1978
44,110,"Line4",1978
51,113,"Line1",1978
3,75,"Line1",1978
3,75,"Line3",1978
27,75,"Line3",1978
63,75,NA,1978
99,135,"Line2",1978
37,86,"Line3",1978
65,97,"Line5",1978
44,116,"Line4",1978
135,139,"Line2",1978
3,7,"Line4",1978
3,53,"Line1",1978
53,80,"Line1",1978
44,80,"Line5",1978
44,111,"Line3",1978
95,113,"Line1",1978
27,61,"Line5",1978
61,83,"Line5",1978
55,89,"Line4",1978
9,83,"Line2",1978
30,83,"Line5",1978
3,111,"Line3",1978
2,96,"Line6",1979
71,96,"Line6",1979
26,43,"Line6",1979
43,59,"Line7",1979
43,61,"Line7",1979
43,73,"Line6",1979
12,126,"Line7",1979
14,126,"Line7",1979
101,140,"Line7",1979
90,108,"Line7",1979
108,124,"Line7",1979
16,39,"Line6",1979
26,117,"Line6",1979
97,117,"Line6",1979
13,33,"Line3",1979
33,103,"Line3",1979
12,15,"Line5",1979
12,23,"Line7",1979
12,44,"Line5",1979
23,59,"Line7",1979
9,45,"Line2",1979
42,45,"Line2",1979
52,136,"Line7",1979
119,136,"Line7",1979
30,76,"Line5",1979
58,76,NA,1979
73,76,"Line6",1979
76,80,"Line5",1979
1,28,"Line2",1979
1,112,"Line2",1979
3,75,"Line1",1979
3,75,"Line3",1979
27,75,"Line3",1979
59,75,"Line1",1979
63,75,NA,1979
73,75,"Line2",1979
99,135,"Line2",1979
37,86,"Line3",1979
86,106,"Line3",1979
112,139,"Line2",1979
135,139,"Line2",1979
30,83,"Line5",1979
27,46,"Line5",1979
46,49,"Line1",1979
46,51,"Line1",1979
46,97,"Line5",1979
52,61,"Line7",1979
14,92,"Line7",1979
95,113,"Line1",1979
39,71,"Line6",1979
11,34,"Line4",1979
11,35,"Line4",1979
9,83,"Line2",1979
55,67,"Line4",1979
36,80,"Line1",1979
36,114,"Line1",1979
61,83,"Line5",1979
73,83,"Line2",1979
18,118,"Line6",1979
18,133,"Line6",1979
3,7,"Line4",1979
7,110,"Line4",1979
35,89,"Line4",1979
55,89,"Line4",1979
105,124,"Line7",1979
15,63,"Line2",1979
51,113,"Line1",1979
3,53,"Line1",1979
3,111,"Line3",1979
44,80,"Line5",1979
44,110,"Line4",1979
44,111,"Line3",1979
44,116,"Line4",1979
57,101,"Line7",1979
114,138,"Line1",1979
82,103,"Line3",1979
26,49,"Line1",1979
57,119,"Line7",1979
131,138,"Line1",1979
15,28,"Line2",1979
15,65,"Line5",1979
10,64,"Line6",1979
10,118,"Line6",1979
26,59,"Line1",1979
98,143,"Line1",1979
4,100,"Line6",1979
97,100,"Line6",1979
37,82,"Line3",1979
65,97,"Line5",1979
77,92,"Line7",1979
27,61,"Line5",1979
53,80,"Line1",1979
77,105,"Line7",1979
2,58,"Line6",1979
13,27,"Line3",1979
4,133,"Line6",1979
98,131,"Line1",1979
34,56,"Line4",1979
56,116,"Line4",1979
2,96,"Line6",1980
71,96,"Line6",1980
26,43,"Line6",1980
43,59,"Line7",1980
43,61,"Line7",1980
43,73,"Line6",1980
12,126,"Line7",1980
14,126,"Line7",1980
101,140,"Line7",1980
90,108,"Line7",1980
108,124,"Line7",1980
16,39,"Line6",1980
26,117,"Line6",1980
97,117,"Line6",1980
13,33,"Line3",1980
33,103,"Line3",1980
8,91,"Line8",1980
61,91,"Line8",1980
12,15,"Line5",1980
12,23,"Line7",1980
12,44,"Line5",1980
23,59,"Line7",1980
23,63,"Line2",1980
23,75,"Line2",1980
9,45,"Line2",1980
42,45,"Line2",1980
52,136,"Line7",1980
119,136,"Line7",1980
30,76,"Line5",1980
58,76,NA,1980
73,76,"Line6",1980
76,80,"Line5",1980
1,28,"Line2",1980
1,112,"Line2",1980
3,75,"Line1",1980
3,75,"Line3",1980
27,75,"Line3",1980
59,75,"Line1",1980
73,75,"Line2",1980
99,135,"Line2",1980
37,86,"Line3",1980
86,106,"Line3",1980
112,139,"Line2",1980
135,139,"Line2",1980
30,83,"Line5",1980
27,46,"Line5",1980
46,49,"Line1",1980
46,51,"Line1",1980
46,97,"Line5",1980
52,61,"Line7",1980
14,92,"Line7",1980
95,113,"Line1",1980
39,71,"Line6",1980
11,34,"Line4",1980
11,35,"Line4",1980
9,83,"Line2",1980
55,67,"Line4",1980
36,80,"Line1",1980
36,114,"Line1",1980
61,83,"Line5",1980
73,83,"Line2",1980
18,118,"Line6",1980
18,133,"Line6",1980
3,7,"Line4",1980
7,110,"Line4",1980
35,89,"Line4",1980
55,89,"Line4",1980
105,124,"Line7",1980
15,63,"Line2",1980
51,113,"Line1",1980
3,53,"Line1",1980
3,111,"Line3",1980
44,80,"Line5",1980
44,110,"Line4",1980
44,111,"Line3",1980
44,116,"Line4",1980
57,101,"Line7",1980
72,85,"Line8",1980
85,107,"Line8",1980
114,138,"Line1",1980
82,103,"Line3",1980
26,49,"Line1",1980
57,119,"Line7",1980
131,138,"Line1",1980
15,28,"Line2",1980
15,65,"Line5",1980
10,64,"Line6",1980
10,118,"Line6",1980
26,59,"Line1",1980
98,143,"Line1",1980
4,100,"Line6",1980
97,100,"Line6",1980
8,107,"Line8",1980
37,82,"Line3",1980
65,97,"Line5",1980
77,92,"Line7",1980
27,61,"Line5",1980
53,80,"Line1",1980
77,105,"Line7",1980
2,58,"Line6",1980
13,27,"Line3",1980
4,133,"Line6",1980
98,131,"Line1",1980
34,56,"Line4",1980
56,116,"Line4",1980
2,96,"Line6",1981
71,96,"Line6",1981
26,43,"Line6",1981
43,59,"Line7",1981
43,61,"Line7",1981
43,73,"Line6",1981
12,126,"Line7",1981
14,126,"Line7",1981
101,140,"Line7",1981
58,104,"Line6",1981
76,104,"Line6",1981
16,39,"Line6",1981
26,117,"Line6",1981
97,117,"Line6",1981
13,33,"Line3",1981
33,103,"Line3",1981
8,91,"Line8",1981
61,91,"Line8",1981
12,15,"Line5",1981
12,23,"Line7",1981
12,44,"Line5",1981
23,59,"Line7",1981
23,63,"Line2",1981
23,75,"Line2",1981
9,45,"Line2",1981
42,45,"Line2",1981
52,136,"Line7",1981
119,136,"Line7",1981
30,76,"Line5",1981
73,76,"Line6",1981
76,80,"Line5",1981
1,28,"Line2",1981
1,112,"Line2",1981
3,75,"Line1",1981
3,75,"Line3",1981
27,75,"Line3",1981
59,75,"Line1",1981
73,75,"Line2",1981
99,135,"Line2",1981
37,86,"Line3",1981
86,106,"Line3",1981
112,139,"Line2",1981
135,139,"Line2",1981
30,83,"Line5",1981
27,46,"Line5",1981
46,49,"Line1",1981
46,51,"Line1",1981
46,97,"Line5",1981
52,61,"Line7",1981
14,92,"Line7",1981
90,108,"Line7",1981
108,124,"Line7",1981
95,113,"Line1",1981
39,71,"Line6",1981
11,34,"Line4",1981
11,35,"Line4",1981
9,83,"Line2",1981
55,67,"Line4",1981
36,80,"Line1",1981
36,114,"Line1",1981
61,83,"Line5",1981
73,83,"Line2",1981
18,118,"Line6",1981
18,133,"Line6",1981
3,7,"Line4",1981
7,110,"Line4",1981
35,89,"Line4",1981
55,89,"Line4",1981
105,124,"Line7",1981
15,63,"Line2",1981
51,113,"Line1",1981
3,53,"Line1",1981
3,111,"Line3",1981
44,80,"Line5",1981
44,110,"Line4",1981
44,111,"Line3",1981
44,116,"Line4",1981
57,101,"Line7",1981
72,85,"Line8",1981
85,107,"Line8",1981
114,138,"Line1",1981
82,103,"Line3",1981
26,49,"Line1",1981
57,119,"Line7",1981
131,138,"Line1",1981
15,28,"Line2",1981
15,65,"Line5",1981
10,64,"Line6",1981
10,118,"Line6",1981
26,59,"Line1",1981
98,143,"Line1",1981
4,100,"Line6",1981
97,100,"Line6",1981
8,107,"Line8",1981
37,82,"Line3",1981
65,97,"Line5",1981
77,92,"Line7",1981
27,61,"Line5",1981
53,80,"Line1",1981
77,105,"Line7",1981
2,58,"Line6",1981
13,27,"Line3",1981
4,133,"Line6",1981
98,131,"Line1",1981
34,56,"Line4",1981
56,116,"Line4",1981
2,96,"Line6",1982
71,96,"Line6",1982
26,43,"Line6",1982
43,59,"Line7",1982
43,61,"Line7",1982
43,73,"Line6",1982
12,126,"Line7",1982
14,126,"Line7",1982
101,140,"Line7",1982
58,104,"Line6",1982
76,104,"Line6",1982
16,39,"Line6",1982
26,117,"Line6",1982
97,117,"Line6",1982
13,33,"Line3",1982
33,103,"Line3",1982
8,91,"Line8",1982
61,91,"Line8",1982
12,15,"Line5",1982
12,23,"Line7",1982
12,44,"Line5",1982
23,59,"Line7",1982
